word,count
margin-bottom:,212
उनका,212
415,211
लिया,211
margin-bottom:10.0pt;,209
कह,208
समझ,207
पूरी,206
लगी,204
इसके,204
widows:,202
p,202
orphans:,202
line-height:,202
ltr;,202
direction:,202
जहाँ,202
तैयार,201
पेड़,201
मुनिया,201
लगे।,201
पहुँच,200
भाई,200
चला,200
p.ctl,199
अम्मा,199
p.western,199
कितने,199
color:,199
p.cjk,199
तुम्हारे,199
#000000;,199
निकल,198
"Roman"";",197
उससे,197
mso-font-signature:-536870145,196
सारी,196
चाचा,196
गए।,196
mso-hansi-theme-font:minor-latin;,195
mso-ascii-theme-font:minor-latin;,195
कहानी,195
mso-hansi-font-family:Calibri;,194
इतना,194
mso-ascii-font-family:Calibri;,194
गेंद,193
हाथी,192
हैं?,190
मगर,190
पे,189
गयी,188
mso-fareast-font-family:Calibri;,186
रहती,186
डर,185
आँखें,185
जवाब,185
मे,184
mso-fareast-theme-font:minor-latin;,184
रहता,183
याद,183
रह,182
आपको,181
सामने,180
बारिश,180
बिना,180
होकर,180
रहने,179
6,179
कहती,178
हो।,178
रूप,177
इतनी,176
"में,",176
ज़्यादा,176
देते,173
पूरा,172
0.79in,170
हमेशा,170
120%;,170
है।”,170
जैसा,169
लगे,168
लिया।,168
दिखाई,167
करके,167
ar-SA,167
लगी।,166
आती,166
"थी,",166
चारों,166
कितनी,165
तीन,164
दीदी,163
कितना,163
तुम्हारी,162
मिट्टी,162
गाँधी,162
हमारी,162
अलग,160
छोटा,160
चली,159
"बोला,",159
"mso-style-parent:"""";",158
फूल,158
"थे,",158
देने,158
पिता,157
गिर,156
1.0in,156
देखते,156
शेर,154
नदी,154
11pt,153
en-GB,153
देखा।,153
शहर,153
"""Mangal"",",153
इसका,152
रख,152
सूरज,151
सही,150
शायद,150
सुन,150
ऐसी,150
दूसरी,148
है?”,148
मम्मी,148
गोल,148
कारण,147
खेलने,147
देती,147
पैर,146
दादा,145
तरफ,145
आसमान,145
"नहीं,",145
आते,145
तालाब,144
नहीं।,144
दोस्तों,144
क्‍या,144
"पूछा,",144
उड़,143
अचानक,143
बंद,143
mso-pagination:widow-orphan;,142
मनु,142
बिलकुल,141
काली,141
&lt;!--,140
कमरे,140
सोच,140
आदमी,140
मछली,139
की।,139
इस्तेमाल,139
जानते,139
व,138
सो,138
0.1in;,138
यही,138
समुद्र,137
देखकर,136
ज़मीन,136
दी।,136
font-size:11.0pt;,136
आई,135
"font-family:""Calibri"",""sans-serif"";",134
हैं!,134
mso-style-qformat:yes;,134
घास,134
.MsoChpDefault,133
Style,133
mso-paper-source:0;},133
div.MsoNormal,133
mso-default-props:yes;,133
Font,133
पेड़ों,133
{mso-style-unhide:no;,133
"p.MsoNormal,",133
"li.MsoNormal,",133
"बोली,",133
परेशान,133
mso-generic-font-family:auto;,133
शाम,132
चाहता,132
उठा,132
कल,132
चाहती,131
लगती,131
जिसे,131
परिवार,131
कक्षा,131
बाल,131
पूरे,130
चार,130
--&gt;,130
थोड़ा,130
"हो,",130
दूध,130
थी.,129
इससे,129
जाकर,129
I,129
मत,128
फल,128
उसमें,127
शरीर,127
"{font-family:""Cambria",127
मिस,127
"Math"";",127
थीं,127
तुमने,126
"है,”",126
तेज़,126
लेते,126
भोजन,126
खुद,125
रास्ते,125
&nbsp;&nbsp;&nbsp;,125
जीवन,125
इतने,125
।&nbsp;,125
अधिक,124
बच्चा,124
बातें,124
अच्छे,124
आँखों,124
जैसी,124
{font-family:Mangal;,123
“क्या,123
नज़र,123
बोली,122
आकाश,122
रोटी,122
mso-bidi-theme-font:minor-bidi;},122
नाक,121
दी,121
बीज,121
बैठा,121
पक्षी,120
वही,120
चित्र,119
दुकान,119
पहली,119
गये,119
डाल,119
किनारे,119
15,119
चले,118
नींद,118
खड़े,118
गयी।,118
उसी,117
कुत्ते,117
“मैं,117
राजू,117
अगले,116
बोली।,116
हरी,116
मेंढक,116
पंख,116
पेट,116
इसी,115
चीज़,115
'',115
रोज़,114
जीव,114
चाहते,114
महसूस,114
mso-generic-font-family:swiss;,114
बनाया,113
ज़्यादा,113
कपड़े,113
खुशी,113
div.WordSection1,112
पार,112
WordSection1,112
दौड़,112
{page:WordSection1;},111
मज़ा,110
गया.,109
लम्बी,109
बोला,109
किताब,109
सपना,108
आपके,108
बताया,108
प्यार,108
खूब,108
पूँछ,108
लेने,107
1073786111,107
शोर,107
जिससे,107
कल्लू,107
रखा,107
बड़े,107
सोचा,107
{font-family:Calibri;,107
वैसे,106
ज़रा,106
line-height:115%;,106
सुंदर,106
धीरे,105
देता,105
बड़ी,105
वहीं,105
जान,105
बोला।,105
सारा,105
है!”,105
केले,105
पिंकी,104
बाकी,104
बादल,104
गले,104
परी,103
1107305727,103
mso-font-charset:1;,103
कान,103
जानवर,103
चीज़ें,103
"हूँ,",102
मतलब,102
आया।,102
जिस,102
पकड़,101
बिजली,101
सर,101
सड़क,101
ताकि,100
रानी,100
लौट,100
देखो,100
चलो,100
उनसे,100
बता,100
देश,100
उदास,100
बाबा,100
आराम,100
line-height:115%;},99
हैं.,99
.MsoPapDefault,99
पृथ्वी,99
लड्डू,98
चाय,98
यानी,98
ला,96
कुत्ता,96
चूहे,96
था!,96
चाँद,96
धरती,96
हाथों,95
मिला,95
गये।,95
बोल,95
हुआ।,94
रेल,94
तेज़ी,94
गाना,94
बहन,94
पूछा,94
होगा,93
भालू,93
इन्हें,93
मां,92
72.0pt,92
लगते,92
margin-right:0in;,92
margin-top:0in;,91
पड़,91
छोड़,91
भरी,91
चाहिए,91
बिल्कुल,90
आए,90
खाते,90
चलते,90
दिनों,90
आवाज़,90
अरे,90
हमने,89
खेत,89
सुन्दर,89
यानि,89
सच,89
आकार,89
खेलते,89
साइकिल,89
दीवार,88
सुनाई,88
बैठी,88
mso-bidi-font-family:Arial;,88
जहाज़,87
गर्मी,87
ली,87
थोड़ी,87
यात्रा,87
इसमें,87
दिख,86
चोंच,86
चलने,86
अन्य,86
उठ,86
नई,86
मिलकर,86
नए,86
वहां,85
चढ़,85
लड़की,84
सोना,84
जिसमें,84
गाय,84
बने,84
नन्ही,84
–,83
"?""",83
लेती,83
मिलने,83
यदि,83
पौधे,83
ज़रूरत,83
बड़ा,83
तुम्हारा,83
अजीब,83
उसको,83
mso-font-signature:32771,83
भारी,82
मौसम,82
भरा,82
हैं।”,82
उधर,82
निकाल,81
फूलों,81
अम्मी,81
गुस्सा,81
भारतीय,81
सुनकर,81
चेहरे,81
समूह,80
मैदान,80
"Mukta"";",80
ढेर,80
धूप,80
अंतरिक्ष,80
margin-left:0in;,79
केवल,79
बनाना,79
सवाल,79
आपने,79
काफ़ी,79
मुश्किल,79
मीरा,79
margin:1.0in,78
mso-header-margin:.5in;,78
1.0in;,78
{size:8.5in,78
कार,78
आग,78
हाँ,78
पैरों,78
mso-footer-margin:.5in;,78
चिड़िया,78
भूख,78
लगभग,78
11.0in;,78
बढ़िया,78
दिल,78
“यह,77
ख़ास,77
आकर,77
तथा,77
बैठे,77
ताली,76
कूद,76
किस,76
डॉक्टर,76
किताबें,76
“तुम,76
खड़ा,76
हुए।,76
किताबों,76
कासनी,76
दाँत,76
वजह,76
खाली,76
आखिर,76
कोयल,76
आसपास,76
बराबर,75
लंबी,75
गई.,75
रास्ता,75
भाषा,75
नही,75
साँस,75
फिल्म,74
"mso-font-alt:""Times",74
"है।""",74
मज़ेदार,74
चुके,74
"हाँ,",74
छत,74
रोशनी,74
उनमें,74
बिस्तर,74
नाच,73
भरे,73
श्री,73
तितली,73
"बाद,",73
साफ़,73
बगीचे,73
नहीं!,73
पाँच,73
mso-bidi-theme-font:minor-bidi;,73
द्वारा,73
पीठ,73
उल्लू,73
इंतज़ार,72
प्रकार,72
अलग-अलग,72
ज्यादा,72
झट,72
गर्म,72
व्यक्ति,72
सामान,71
चमक,71
लड़की,71
पार्क,71
खरगोश,71
शब्द,71
कागज़,70
नया,70
सबको,70
पा,70
कल्पना,70
किलो,70
बदल,70
पहुँचा,70
बंदर,70
बीजू,70
रखने,69
mso-font-signature:0,69
सपने,69
मालूम,69
पैदा,69
दिया.,69
पड़ी,69
बालों,69
चीज़ों,69
शिक्षा,69
गाने,69
थे.,69
हिस्सा,68
लगाने,68
पत्थर,68
मिनी,68
कभी-कभी,67
इशारा,67
मिलते,67
कहता,67
बुली,67
गीत,67
पैसे,67
बाँस,67
बनाते,67
हिस्से,67
"दिया,",67
मना,67
तैर,67
मानो,67
नारियल,67
मंच,67
ऊँची,66
रस्सी,66
हैरान,66
कौए,66
सिर्फ़,66
देखती,66
उनको,66
काट,66
रखते,66
हँस,66
साहित्य,66
काला,65
सुना,65
पहाड़,65
रिया,65
अनु,65
गौरैया,65
ख़ुशी,65
पीले,65
कैसा,65
गुस्से,65
उत्तर,65
',65
बनी,65
आपकी,65
खेलना,65
जानती,64
"देखा,",64
विशाल,64
आई।,64
१,64
हरे,64
19pt;,64
"बोले,",64
मित्र,64
तय,64
भूत,64
स्थान,64
सीधे,64
आये,64
चुकी,64
हमारा,64
नाव,64
मिनट,64
बिल,64
सिंह,64
इसकी,63
तुरंत,63
रहा।,63
हुई।,63
रवि,63
कंप्यूटर,63
डिब्बे,63
यूँ,63
पिताजी,63
जादू,63
घरों,63
चुका,63
ली।,63
होगा।,63
मार,63
चींटी,63
"से,",63
खोज,62
हो?,62
साँप,62
हंसावार,62
एकदम,62
सैर,62
संख्या,62
“मुझे,62
हूँ.,62
मास्टर,62
नरेंद्र,62
रहना,62
ज़रूर,62
रसोई,62
दामू,62
"""मैं",62
चलती,61
बुलबुली,61
अन्दर,61
चक्कर,61
दूसरा,61
टीचर,61
पाँव,61
शक्ति,61
जिसके,61
जामुन,61
बचा,61
कहना,61
जाए,61
चीनी,61
तारे,61
चूहा,61
गईं।,61
कहानियाँ,60
"पर,",60
नीला,60
रुक,60
टमाटर,60
घुस,60
सफ़ेद,60
=,60
रखे,60
"mso-bidi-font-family:""Times",60
अकेले,60
इधर,60
बैंडीकोटा,60
चाहिए।,60
जानवरों,60
दोनो,60
कौआ,60
लेता,60
वैज्ञानिक,59
मान,59
सोचते,59
भूल,59
"mso-fareast-font-family:""Times",59
बाज़ार,59
जादुई,59
गरम,59
mso-bidi-language:BN;},59
प्यारी,59
बढ़,58
mso-bidi-font-size:14.0pt;,58
सोनू,58
सोने,58
नीले,58
टीम,58
सिर्फ,58
लकड़ी,58
थक,58
"हैं,”",58
दर्द,58
ढूँढ,58
चलता,58
गहरी,58
देखना,58
कार्य,58
"गया,",57
बन्दर,57
ट्रेन,57
मिलती,57
रखना,57
धीरे-धीरे,57
इधर-उधर,57
करीब,57
मोटा,57
मिर्च,57
पत्ते,57
शिक्षक,57
चश्मा,57
रखी,57
सुरक्षित,57
पहन,57
खिड़की,57
जोर,57
मेहनत,57
बर्तन,57
विचार,56
पहला,56
रेत,56
रोने,56
बताया।,56
केक,56
जल,56
प्रयोग,56
पढ़,56
पुरानी,56
दुखी,56
फ़ोन,56
क़ी,56
"""तुम",56
स्वादिष्ट,56
चुपचाप,56
बताओ,56
दिमाग,56
सोचता,56
तीनों,56
मुमताज़,55
बुरा,55
तारा,55
ओह,55
mso-header-margin:36.0pt;,55
हीं,55
वालों,55
उतर,55
कहलाती,55
बनाए,55
होना,55
मोरू,55
mso-footer-margin:36.0pt;,55
{size:612.0pt,55
mso-style-unhide:no;,55
"है,""",55
792.0pt;,55
margin:72.0pt,55
सचमुच,55
खड़ी,55
खोल,55
छुट्टी,55
तरीके,55
...,54
उड़ने,54
कदम,54
बोले।,54
"है!""",54
भैया,54
मामा,54
मकान,54
कुर्सी,54
क्षेत्र,54
रंज,54
पाया,54
पहुँचने,54
मिले,54
आवाज,54
बल,53
गुलाब,53
राहुल,53
सोचने,53
चेहरा,53
करनी,53
नृत्य,53
दस,53
अंडे,53
पकड़,53
mso-style-priority:99;,53
जाओ,53
रहे।,53
विवेकानंद,53
देखता,53
मैने,53
है।&nbsp;,52
पीने,52
सुनने,52
मछलियों,52
चीज़ें,52
देना,52
अक्सर,52
मछलियाँ,52
मौजूद,52
"दीदी,",52
जानकारी,52
बादलों,52
mso-font-format:other;,52
कहा.,52
"""मुझे",51
मिठाई,51
घूम,51
कछुए,51
जानता,51
चिल्ला,51
“अरे,51
स्वामी,51
पप्पू,51
टोपी,51
बापा,51
काटने,51
मुरारी,51
खो,51
पुराने,50
हूँ।”,50
बनाई,50
गोलू,50
पत्नी,50
पड़ती,50
देव,50
पड़ा।,50
दादीजी,50
निशान,50
बनने,50
"दिन,",50
मिंढकू,50
आओ,50
बनाती,50
दिए,50
नन्हे,50
पत्तों,50
दरवाज़े,50
खींच,50
कोने,49
इमली,49
नीली,49
“और,49
भी।,49
करो,49
अगली,49
वज़न,49
टूट,49
चावल,49
कुंए,49
महीने,49
बाघ,49
हैँ,49
बेंगालेन्सिस,49
दूरी,49
मोटे,49
जिन्हें,49
रहीं,48
राह,48
पड़ी।,48
धनी,48
घूमने,48
सीख,48
बजे,48
दोस्ती,48
लगाते,48
मुझ,48
हिला,48
हवाई,48
जिसका,48
मणि,48
अनिल,48
जीभ,48
"""क्या",48
प्यारा,48
हैं?”,47
आसान,47
हँसी,47
पढ़ने,47
मिली,47
घने,47
पक्षियों,47
मोटी,47
निर्माण,47
आसानी,47
गप्पू,47
पकड़ने,47
गुब्बारे,47
रोहन,47
अंकल,47
खुशबू,47
वजन,47
कहानियों,47
सहायता,47
वाह!,47
इनके,47
कब,46
पतली,46
हँसते,46
मौसी,46
"की,",46
संगीत,46
जंगलों,46
आठ,46
बोतल,46
घबरा,46
लगाया,46
मज़े,46
"देखो,",46
रही।,46
सूर्य,46
शब्बो,46
पालतू,46
"कर,",46
खाता,46
दौड़,46
ऊँट,46
जानना,46
इनका,46
मारे,46
en-US,46
जिसने,46
ढूँढने,46
भबलू,46
चीज़,45
गुड़िया,45
अमेरिका,45
सीढ़ी,45
इंजन,45
क्षत्रिय,45
मोर,45
प्राप्त,45
मुंह,45
रस,45
पीछा,45
था?,45
विमान,45
मिला।,45
चिड़िया,45
काफी,45
पहचान,45
बुलबुले,45
तारों,45
मशीन,45
जूते,45
“,45
शिकार,45
दाने,45
दिखने,45
बकरी,45
भागते,44
गांव,44
शांति,44
समुद्री,44
लिखा,44
बेटी,44
"किया,",44
अप्पू,44
दिखा,44
काले,44
हॉकी,44
पड़ता,44
यात्री,44
सागर,44
उपयोग,44
औरत,44
पहने,44
गिलास,44
शामिल,44
गा,44
सोचा।,44
चालक,44
लम्बा,44
बल्कि,44
दोपहर,44
ख़त्म,43
जितने,43
दौरान,43
"“हाँ,",43
अलावा,43
पत्तियाँ,43
हो?”,43
हँसने,43
सबने,43
अम्मू,43
of,43
घंटे,43
कहने,43
दिल्ली,43
नन्हा,43
लिख,43
दिखता,43
“हम,43
लम्बे,43
आधा,43
वर्ष,43
थैले,43
हूँ!,43
गिरा,43
चिंता,43
ऊँचे,43
तस्वीर,43
दोबारा,42
घंटी,42
पूंछ,42
2cm,42
खेतों,42
लगा.,42
जंगली,42
उम्र,42
अज्जी,42
तुम्हे,42
पिछले,42
दिची,42
यहीं,42
शोभिनी,42
mso-layout-grid-align:none;,42
पड़ा,42
बन्द,42
हिरन,42
"Roman"",",42
फेंक,42
मीटर,42
ज़ोर,42
text-autospace:none;,42
गीता,42
प्यारे,42
अप्पा,42
टीवी,42
"""Times",42
हों।,42
"!""",42
हिस्सों,42
सरु,42
नमक,42
पतंग,42
आयी,41
लगने,41
बच्ची,41
सात,41
जितना,41
जमा,41
होंगे,41
खत्म,41
भला,41
चादर,41
हों,41
कमल,41
आटे,41
फोन,41
वक्त,41
इनमें,41
नज़र,41
हरा,41
चुप,41
खास,41
चोट,41
बाग,41
असली,41
"हूँ,”",41
"है?""",41
लिए।,41
राधा,41
भि,41
पसंदीदा,41
इसलिये,41
पीली,41
तोताराम,41
"लगा,",41
मुझसे,41
लगी.,41
धक्का,41
बातों,41
बड़े-बड़े,41
सरकार,40
किसान,40
‘‘,40
२,40
विश्वास,40
रोक,40
देखभाल,40
mso-bidi-font-family:Vrinda;,40
साथी,40
घाटी,40
आना,40
पाए,40
योजना,40
mso-fareast-theme-font:minor-fareast;,40
स्थित,40
खाया,40
तैरना,40
टोली,40
दिए।,40
आपस,40
होता।,40
बेहतर,40
जन्मदिन,40
गलती,39
"हुए,",39
मिलता,39
छोटे-छोटे,39
बोले,39
9,39
माता-पिता,39
छोड़,39
मज़बूत,39
बेटे,39
राम,39
करें,39
अतः,39
ज़रूरी,39
छोर,39
बच,39
गुलाबी,39
पसन्द,39
"तरह,",39
बीमार,39
गाते,39
सुनते,39
मेज़,39
ओ,39
जबकि,39
पौधों,39
कहा-,39
जीवों,39
राज्य,39
भूरे,39
हैं!”,39
मुखिया,39
margin-bottom:.0001pt;,39
तरह-तरह,39
झटपट,39
काका,39
भीतर,39
बाँध,39
सेब,39
नटखट,39
नींबू,39
&nbsp;वह,38
था।&nbsp;,38
ऑफ़,38
तार,38
लगीं।,38
खाती,38
बनाता,38
"थीं,",38
मधुमक्खी,38
लड़का,38
"""और",38
देवी,38
सौ,38
साथ-साथ,38
लो,38
बचाने,38
किए,38
पहाड़ी,38
बगल,38
बोलो,38
कैसी,38
मर,38
थोड़ा,38
बैठकर,38
आँख,38
मैच,38
नये,38
कठिन,38
बोलने,38
अलमारी,37
तेज़,37
ज़रूरत,37
11,37
लेना,37
72.0pt;,37
"""यह",37
छतरी,37
रेलगाड़ी,37
जहां,37
आवाज़ें,37
प्राणी,37
प्रयास,37
छेद,37
चोटी,37
font-size:10.0pt;,37
फलों,37
पिल्लू,37
गाड़ी,37
दिखाने,37
किस्म,37
mso-ansi-language:EN-IN;,37
समीरा,37
इंसान,37
क्रम,37
सके।,37
पल,37
साड़ी,37
३,37
font-size:12.0pt;,37
सड़क,37
अर्थ,36
तट,36
आए।,36
एक-दूसरे,36
घूमते,36
सीधा,36
नारंगी,36
प्लास्टिक,36
५,36
l,36
सरला,36
पुस्तकों,36
लाने,36
स्वयं,36
पड़े,36
जाल,36
विश्व,36
ख़ुद,36
मालिक,36
दादू,36
अंक,36
छाया,36
जीत,36
जाए।,36
नन्हें,36
वस्तु,36
स्वाद,36
देखी,36
सँख्या,36
थे!,36
लगाकर,36
दिखते,36
पेंसिल,36
चाहे,36
में।,36
जाता।,36
गए.,35
सैंडी,35
समस्या,35
",""",35
थी!,35
मुस्करा,35
पंखों,35
to,35
गायब,35
"भी,",35
संतरे,35
सबके,35
दक्षिण,35
बाबूजी,35
विशेष,35
पड़े।,35
दाना,35
चुस्कित,35
फ़ैज़ान,35
mso-hyphenate:none;,35
कपड़े,35
जोश,35
पतला,35
आंदोलन,35
दल,35
पाते,35
अग‍र,35
बताती,35
रामकृष्ण,35
“अब,34
अशहर,34
नंबर,34
पढ़ा,34
रंगों,34
सरू,34
बरसात,34
जितनी,34
ढोलक,34
10,34
बोला.,34
उछल,34
धारा,34
आपका,34
ढोल,34
"हैं।""",34
अद्भुत,34
बिरयानी,34
दावत,34
आर्विन,34
mso-font-signature:8192,34
आस-पास,34
छुप,34
लौटने,34
बनाये,34
निकलती,34
इकट्ठा,34
हिसाब,34
बेहद,34
स्टेशन,34
पहुँचे,34
काश,34
पत्तियों,34
जुगनू,34
“लेकिन,34
क्रिकेट,34
किंतु,34
बनाकर,34
"Fallback"";",34
जल्द,34
बदले,34
सियार,34
विभिन्न,34
मोती,34
Sans,34
कानों,34
बढ़,34
थोड़े,34
है।’’,34
वास्तव,34
तोड़,34
नाचने,33
"सोचा,",33
गिनती,33
लड़के,33
डाली,33
margin-top:0cm;,33
ठंडा,33
margin-right:0cm;,33
"""अब",33
रो,33
उड़ते,33
जाये,33
mso-bidi-language:HI;},33
भाषाओं,33
भरते,33
यहां,33
गणित,33
बेकार,33
कालू,33
उपहार,33
पहुँचे।,33
टुकड़ा,33
3.,33
महत्वपूर्ण,33
महिला,33
विहान,33
मज़ा,33
माया,33
ज़मीन,33
सांप,33
दम,33
चढ़ने,33
mso-ansi-font-size:10.0pt;,33
मै,33
बाल्टी,33
पी,33
बेक्टो,33
है),33
देखे,33
समान,33
भरने,33
गोपी,33
गर्दन,33
&nbsp;यह,33
अहिल्याबार्इ,33
margin-left:0cm;,33
चीकू,33
तलाश,32
बनना,32
होगा?,32
margin-top:,32
सांस,32
निकला,32
भागने,32
-0.2pt;,32
mso-bidi-font-size:10.0pt;},32
दीपा,32
हल्की,32
बरस,32
letter-spacing:,32
कछुओं,32
पूजा,32
गिरने,32
धन्यवाद,32
0.25cm;,32
जानने,32
बाशा,32
ऊँचाई,32
भूरा,32
तैयारी,32
है|,32
विश्वेश्वरैया,32
घाट,32
0in;,32
text-indent:,32
विद्यालय,32
bn-IN,32
"है,धरती",32
गति,32
"""SHREE-DEV7-0984"";",32
रीति,32
मित्रों,32
डिब्बा,32
कप,32
0.13in;,32
मेले,32
&nbsp;से,32
"""Raavi"",",32
फैल,32
0.29in;,32
तू,32
माली,32
नयी,32
जिसकी,32
"""Vrinda"",",32
चंदा,32
कंधे,32
19pt,32
0.5in;,32
पंछी,32
कविता,31
2.,31
ज्ञान,31
अनुसार,31
पौधा,31
भली,31
तोता,31
कलाकार,31
बारी,31
आख़िर,31
रोज,31
अभ्यास,31
गोद,31
“ये,31
शादी,31
पुलिस,31
द्वीप,31
दुकानदार,31
पत्र,31
ख़ुश,31
विज्ञान,31
उपाय,31
तौर,31
अंत,31
"गई,",31
नाटक,31
स्वागत,31
नौ,31
हड्डी,31
font-family:Calibri;,31
गली,31
दूसरों,31
पूछ,31
पाने,31
राक्षस,31
चिड़ियों,31
प्रेरणा,31
नामक,31
हो!,31
साम्राज्य,31
पाया।,31
खड़े,31
होगी।,31
व्यस्त,31
तरफ़,31
तरीका,31
हिम्मत,31
हंस,31
जिन्होंने,31
इनकी,31
होगी,31
परीक्षा,30
फट,30
पाता,30
साफ,30
उठाकर,30
बनता,30
इच्छा,30
परमहंस,30
अमन,30
खुली,30
एम,30
बर्फ़,30
गोला,30
घड़ी,30
चम्मच,30
साफ़,30
खराब,30
दी.,30
हूँ?,30
हिलाते,30
टिंकु,30
सूखी,30
चलाने,30
बह,30
"माँ,",30
mso-font-kerning:.5pt;,30
जमीन,30
"हैं,""",30
पेड़ों,30
चिपक,30
पूछती,30
मुस्कान,30
निकली,30
तस्वीरें,30
color:black;,30
चंद,30
मुत्तज्जी,30
सिरे,30
बोलीं।,30
ठंडी,30
पासवर्ड,30
दिखाते,30
"है.""",30
वर्षा,30
पोखर,30
निकले,30
"जी,",30
साहब,29
अर्जुन,29
सीधी,29
"अच्छा,",29
सुझाव,29
“पर,29
प्रिय,29
बचे,29
प्रिया,29
धूम,29
उड़ान,29
तेल,29
किलोमीटर,29
अक्का,29
बुखार,29
बोला-,29
हल्के,29
इसीलिए,29
panose-1:0,29
ऊर्जा,29
साथियों,29
"हुआ,",29
निकला।,29
मात्रा,29
हुआ?,29
हो.,29
करो।,29
क़लम,29
मंजू,29
प्रसाद,29
बबलू,29
यूरोप,29
बूढ़े,29
पुस्तक,29
किये,29
मंगू,29
खीर,29
दिशा,29
मस्ती,29
गया!,29
सफ़र,29
छह,29
सालों,29
थी।&nbsp;,29
हैरानी,29
अनिमेश,29
थाली,29
तमाम,29
बकरे,29
उन्नी,29
गोले,29
0;,29
सके,29
बूढ़ा,29
कपड़ा,28
"चलो,",28
कहकर,28
भीड़,28
अँधेरा,28
पंडित,28
कमला,28
महान,28
स़फेद,28
ख़ुश,28
सहयोग,28
अहर,28
उचू,28
चलाना,28
बिछिया,28
12pt;,28
"बेटा,",28
झुंड,28
रंगीन,28
पहाड़ों,28
जाग,28
उतार,28
चेतन,28
है...,28
दुख,28
बताने,28
रघु,28
&nbsp;और,28
स्थिति,28
चैन,28
लक्ष्मी,28
मटर,28
कतार,28
बीजों,28
सामना,28
कुल,28
महाराज,28
सकें।,28
बैठने,28
खेलती,28
जुआँग,28
mso-font-signature:3,28
